Country,Company,Profession,Education,Graduation_year
Sverige,Unibet,Infrastructure Engineer,Computer Science,2006
Sverige,Unibet,Poker Marketing Management,Computer Science,2004
Sverige,United Communications & Services,Internet service Provider,Computer Science,2010
Pakistan,University of Engineering & Technology,Assistant Professor,Computer Science,2007
USA,University of Minnesota,Full Professor,Computer Science,1988
Sverige,University of Tokyo,Postdoctoral researcher,Computer Science,2008
Sverige,Unomaly,Operations Engineer,Computer Science,2005
Sverige,Upbase AB,Software developer,Computer Science,2011
Sverige,Upplands-bro Kommun,Teacher,Computer Science,2005
Sverige,Uppsala University,Doctor of Philosophy,Computer Science,2004
Sverige,Uppsala University,Research assistant,Computer Science,2003
Sverige,UPSYS - Upsala Systemkonsult AB,Consultant,Computer Science,2004
Sverige,Valtec,Project management,Computer Science,2005
Sverige,Valtech,Consultant,Computer Science,1992
Ungern,Veeva Systems Inc.,Consultant,Computer Science,2002
Sverige,Verifone,Software developer,Computer Science,2011
Sverige,Verizonbusiness,Network Technician,Computer Science,2004
Sverige,Versatile Security,Chief executive officer,Computer Science,1997
Sverige,Vinnova,Head of Unit,Computer Science,1993
Sverige,Visionutveckling AB,Product Owner,Computer Science,2000
Sverige,Visionutveckling AB,Product Owner,Computer Science,2000
USA,Vizrt,Software developer,Computer Science,2008
Sverige,Vizrt,Solution architect,Computer Science,
Sverige,Vodafone,Account Management,Computer Science,2005
Sverige,Volkswagen Group Sverige,Software developer,Computer Science,2014
Sverige,Volvo,Infrastructure Security,Computer Science,1987
Sverige,VPD Financial Software Consulting,Consultant,Computer Science,2009
Sverige,Websense Network Security Technology R&D (Beijing) Co. Ltd.,Quality Assurance,Computer Science,2010
Sverige,WebStrategy IT-konsult Stockholm AB,Self Employed,Computer Science,2002
Sverige,Wireless Maingate AB,Solutions Management,Computer Science,2000
Sverige,Wisby Tankers AB,Information technology management,Computer Science,2002
Sverige,WiseOne AB,Self Employed,Computer Science,1997
USA,Wrapp,Chief technology officer,Computer Science,
Sverige,XLENT Consulting,Consultant,Computer Science,2004
Sverige,XLENT Consulting,Consultant,Computer Science,2009
Kina,Zhejiang Water Conservancy & Hydropower College,Teacher,Computer Science,2009
Sverige,a-sidan Arkitektkontor,Building Engineer,Constructional Engineering and Design,2014
Sverige,ÅF,Sprinkler Engineer,Constructional Engineering and Design,2013
Sverige,Ålands Bygg,Supervisor,Constructional Engineering and Design,2009
Sverige,Centurion,Sales engineering,Constructional Engineering and Design,2015
Sverige,ConocoPhillips Nordic AB,Construction Management,Constructional Engineering and Design,2006
Sverige,Equator Stockholm,Building Engineer,Constructional Engineering and Design,2007
Sverige,Erfator,Project management,Constructional Engineering and Design,2012
Sverige,Grontmij,Assignment Management,Constructional Engineering and Design,2006
Sverige,Grontmij,Road Assignment Management,Constructional Engineering and Design,2009
Sverige,Haninge Municipality,Building Permit Management,Constructional Engineering and Design,2013
Sverige,I Ett Byggföretag Sverige AB,Self Employed,Constructional Engineering and Design,2008
Sverige,JM,Project management,Constructional Engineering and Design,2010
Sverige,Locum,Project management,Constructional Engineering and Design,2009
Tyskland,MBN Bau AG,Site Management,Constructional Engineering and Design,2011
Sverige,NCC AB,AL,Constructional Engineering and Design,2005
Sverige,NCC AB,Tendering Engineer,Constructional Engineering and Design,2006
Sverige,Peab,Supervisor,Constructional Engineering and Design,2007
Sverige,Peab,Supervisor,Constructional Engineering and Design,2009
Sverige,Peab,Supervisor,Constructional Engineering and Design,2005
Sverige,Peab,Supervisor,Constructional Engineering and Design,2007
Sverige,Peab,Supervisor,Constructional Engineering and Design,2005
Sverige,Ramboll,Mountain Assignment Management,Constructional Engineering and Design,2006
Sverige,Ramboll,Design engineer,Constructional Engineering and Design,2008
Sverige,Ramboll,Road Assignment Management,Constructional Engineering and Design,2007
Sverige,Setra Trävaror AB,Design engineer,Constructional Engineering and Design,2006
Sverige,Skanska,Planning Engineer,Constructional Engineering and Design,2006
Sverige,Skanska,Planning Engineer,Constructional Engineering and Design,2006
Sverige,Skanska,Product management,Constructional Engineering and Design,2006
Sverige,Skanska,Product management,Constructional Engineering and Design,2007
Sverige,Skanska,Supervisor,Constructional Engineering and Design,2012
Sverige,"Skolfastigheter i Stockholm AB, SISAB",BIM-specialist,Constructional Engineering and Design,2009
Sverige,Sweco,3D-Assignment Management,Constructional Engineering and Design,2008
Sverige,Sweco,Structural Engineer,Constructional Engineering and Design,2009
Sverige,Swedish Transport Administration,Chief technology officer,Constructional Engineering and Design,2005
Sverige,Tyréns,Design engineer,Constructional Engineering and Design,2009
Sverige,Vectura,Bridge Assignment Management,Constructional Engineering and Design,2011
Sverige,Veidekke Sverige,Quality engineering,Constructional Engineering and Design,2008
Sverige,Veidekke Sverige,Quality engineering,Constructional Engineering and Design,2008
Sverige,WSP,Construction Technician,Constructional Engineering and Design,2011
Sverige,ABB Group,Trainee,Design and Product Realization,2011
Sverige,Acando,Consultant,Design and Product Realization,2010
Sverige,ÅF,Consultant,Design and Product Realization,2009
Sverige,ÅF,Recruiter,Design and Product Realization,2008
Sverige,Åkroken Science Park,Development Management,Design and Product Realization,2009
Sverige,Apricon AB,Assignment Management,Design and Product Realization,2008
Sverige,Aqeri AB,Mechanical Design engineer,Design and Product Realization,2010
Sverige,AstraZeneca,Contract Management,Design and Product Realization,2011
Sverige,AstraZeneca,Line Management,Design and Product Realization,2010
Sverige,Atlas Copco,Mechanical Design engineer,Design and Product Realization,2011
Sverige,Awapatent,Patent Attorney,Design and Product Realization,2009
Sverige,Blueair,Project management,Design and Product Realization,2013
Sverige,BSH Hushållsapparater AB,Product management,Design and Product Realization,2008
Sverige,Busslink,Driver,Design and Product Realization,2012
Sverige,Capgemini,Consultant,Design and Product Realization,2013
Sverige,Capgemini,Software developer,Design and Product Realization,2011
Sverige,Connecta,Consultant,Design and Product Realization,2008
Sverige,Connecta,Trainee,Design and Product Realization,2011
Sverige,Ekan,Management consulting,Design and Product Realization,2010
Sverige,Energimyndigheten,Administrator,Design and Product Realization,2010
Sverige,Epsilon,Student Relations Management,Design and Product Realization,2013
Sverige,Ericsson,Mechanical Design engineer,Design and Product Realization,2011
Sverige,Ericsson,Student Relations Management,Design and Product Realization,2010
Sverige,Essiq,Project management,Design and Product Realization,2011
Sverige,FMV,Project management,Design and Product Realization,2009
Sverige,FS Dynamics,Calculation Engineer,Design and Product Realization,2010
Sverige,Handelsbanken,Applications Programmer,Design and Product Realization,2010
Sverige,Helenius Ingenjörsbyrå AB,Design engineer,Design and Product Realization,2011
Sverige,HotSwap,Mechanical Design engineer,Design and Product Realization,2010
Sverige,IBM,SAP Consultant,Design and Product Realization,2009
Sverige,IKEA,Design engineer,Design and Product Realization,2008
Sverige,Infrastructure & Cities Sector,Product management,Design and Product Realization,2011
Sverige,Xylem Inc,Design engineer,Design and Product Realization,2010
Sverige,Jelmtech Produktutveckling AB,New product development,Design and Product Realization,2010
Sverige,Kiab,Communicator,Design and Product Realization,2009
Sverige,Knightec,Consultant,Design and Product Realization,2012
Sverige,Royal Institute of Technology,Doctor of Philosophy,Design and Product Realization,2009
Sverige,Royal Institute of Technology,Research,Design and Product Realization,2007
Sverige,Link22,Systems engineering,Design and Product Realization,2010
Sverige,Lunds Universitet,Research,Design and Product Realization,2010
Sverige,Medius AB,ERP Consultant,Design and Product Realization,2008
Sverige,Mercur Solutions,Consultant,Design and Product Realization,2009
Sverige,Mercur Solutions,Consultant,Design and Product Realization,2009
Sverige,Neonet,Clearing & Settlement,Design and Product Realization,2011
Sverige,Omegapoint,Consultant,Design and Product Realization,2010
Sverige,OptimumG LLC,Project management,Design and Product Realization,2008
Sverige,Oxyma Innovation AB,New product development,Design and Product Realization,2009
Sverige,Passarella AB,Consultant,Design and Product Realization,2008
Sverige,Patent- och registreringsverket,Patent Engineer,Design and Product Realization,2007
Schweiz,Phonak,Management,Design and Product Realization,2009
Norge,Reinertsen AS,Security,Design and Product Realization,2013
Sverige,Saab Group,Systems engineering,Design and Product Realization,2010
Sverige,Scania,Industrial Research,Design and Product Realization,2009
Sverige,Scania,Project management,Design and Product Realization,2009
Sverige,Scania,Project management,Design and Product Realization,2011
Sverige,Scania,Test Engineer,Design and Product Realization,2010
Sverige,Scania,Trainee,Design and Product Realization,2015
Sverige,SHL Group,Mechanical Design engineer,Design and Product Realization,2012
Sverige,Svea,Consultant,Design and Product Realization,2007
Sverige,Swedavia,Business Development,Design and Product Realization,2008
Sverige,UpTech Norden,Sales,Design and Product Realization,2007
Sverige,Valtech,Consultant,Design and Product Realization,2009
Sverige,Vizrt,Systems engineering,Design and Product Realization,2013
Sverige,Xdin,Consultant,Design and Product Realization,2012
Sverige,Xylem,Application Management,Design and Product Realization,2010
Sverige,3,System Developer,Electrical Engineering,1996
Sverige,3GNS,Shift Leader,Electrical Engineering,1998
Sverige,A.i. System,Chief executive officer,Electrical Engineering,1973
Sverige,A.i. System,Chief executive officer,Electrical Engineering,1973
Danmark,Aalborg Universitet,Research assistant,Electrical Engineering,2005
Sverige,AB Trav och Galopp,Architect,Electrical Engineering,1985
Sverige,ABB Group,Corporate Executive Engineer,Electrical Engineering,1974
Sverige,ABB Group,Development Engineer,Electrical Engineering,1991
Sverige,ABB Group,Engineer,Electrical Engineering,2003
Sverige,ABB Group,Head of Mechatronics,Electrical Engineering,2002
Sverige,ABB Group,Management,Electrical Engineering,1993
Sverige,ABB Group,Marketing Director,Electrical Engineering,1992
USA,ABB Group,Product management,Electrical Engineering,1995
Sverige,ABB Group,Project management,Electrical Engineering,1987
Sverige,ABB Group,Project management,Electrical Engineering,2004
Brasilien,ABB Group,Region Sales Management,Electrical Engineering,1999
Sverige,ABB Group,Sales engineering,Electrical Engineering,2000
Schweiz,ABB Group,Sales Support,Electrical Engineering,2008
Sverige,ABB Group,Systems engineering,Electrical Engineering,1998
Sverige,ABB Group,Systems engineering,Electrical Engineering,2013
Sverige,ABB Group,Trainee,Electrical Engineering,2005
Sverige,ABB Group,Vice President ,Electrical Engineering,1992
Sverige,Accenture,Business Consultant,Electrical Engineering,2005
Sverige,Accenture,Consultant,Electrical Engineering,2005
Sverige,Accenture,Consultant,Electrical Engineering,2007
USA,Accenture,Managing Director,Electrical Engineering,1998
Sverige,Acreo AB,Development Engineer,Electrical Engineering,2001
Sverige,AddNode AB/Prosilia,Installation Coordination,Electrical Engineering,1973
Sverige,Adsys,Group Management,Electrical Engineering,1997
Sverige,ÅF,Consultant,Electrical Engineering,2008
Sverige,ÅF,Consultant,Electrical Engineering,2003
Sverige,ÅF,Consultant,Electrical Engineering,2001
Sverige,ÅF,Electrical Engineer,Electrical Engineering,
Sverige,ÅF,Management,Electrical Engineering,1987
Sverige,ÅF,Project management,Electrical Engineering,2006
Sverige,ÅF,Project management,Electrical Engineering,2003
Sverige,Agfa HealthCare Sweden AB,Management,Electrical Engineering,
Sverige,Agfa HealthCare Sweden AB,Management,Electrical Engineering,
Sverige,Aibel,Planner,Electrical Engineering,2003
Sverige,Akademiska sjukhuset,Engineer,Electrical Engineering,2002
Sverige,Akademiska Sjukhuset,Intern,Electrical Engineering,1998
Sverige,Albihns.Zacco,Patent Attorney,Electrical Engineering,2007
Sverige,Anaca Wear AB,Chief executive officer,Electrical Engineering,2002
Sverige,Ångpanneföreningen,Consultant,Electrical Engineering,2004
Sverige,Anomalies AB / Pixbox,Chief executive officer,Electrical Engineering,2001
Sverige,Ansvarsbesiktning AB,Acoustician,Electrical Engineering,2009
Sverige,Antrad Medical AB,Development Management,Electrical Engineering,1993
Schweiz,Aon Insurance Managers,Management,Electrical Engineering,2004
Sverige,Apegroup,Chief Software Architect,Electrical Engineering,2001
