Country,Company,Profession,Education,Graduation_year
Storbritannien,Diageo,Strategy Manager,Electrical Engineering,2003
Sverige,Digander Wireless AB,CEO,Electrical Engineering,1991
Sverige,Diversey,Consultant,Electrical Engineering,1996
Sverige,Dokumentera EU AB,Technical Author,Electrical Engineering,
USA,DreamWorks Animation LLC,Visual Effects Supervisor,Electrical Engineering,1997
Sverige,DynaMate AB,CFO,Electrical Engineering,2002
Sverige,E.ON,System Engineer,Electrical Engineering,2006
Storbritannien,EADS Astrium,RF Antenna Engineer,Electrical Engineering,2004
Sverige,Ecru Consulting,Consultant,Electrical Engineering,1994
Sverige,EDB,Problem - Change manager,Electrical Engineering,2011
Sverige,EDB,Regional Manager ,Electrical Engineering,1990
Frankrike,EDF,Electromechanical project engineer,Electrical Engineering,2009
Sverige,Edin AB,Electronic Design Engineer,Electrical Engineering,2004
Sverige,EIS by Semcon,Consultant,Electrical Engineering,2011
Sverige,EKM Kontroll,Service Technician,Electrical Engineering,2004
USA,Electrolux Small Appliances,Manager,Electrical Engineering,
Sverige,Electryon,Network Diagnostics Support,Electrical Engineering,2005
Sverige,Ellen AB,Production Manager,Electrical Engineering,2000
Sverige,eMagii,Self Employed,Electrical Engineering,1984
Sverige,Emerson Process Management,Project Manager,Electrical Engineering,2002
Sverige,Enea Services Stockholm AB,Project Manager,Electrical Engineering,2007
Sverige,Enea Services Stockholm AB,Software Developer,Electrical Engineering,2007
Sverige,Enea Services Stockholm AB,Software Developer,Electrical Engineering,2010
Sverige,Enea Services Stockholm AB,Test Manager,Electrical Engineering,1991
Sverige,Energibesiktningar NJKV AB,Energy Engineer,Electrical Engineering,1974
Sverige,Energibesiktningar NJKV AB,Energy Engineer,Electrical Engineering,1974
Sverige,Enestra,Project Manager,Electrical Engineering,1991
Sverige,Enghouse Interactive,Head of Delivery,Electrical Engineering,1995
Sverige,Eniro,IT Strategist,Electrical Engineering,1987
Sverige,Entraction Solutions AB,CTO,Electrical Engineering,1995
Nederländerna,EPO,examiner,Electrical Engineering,1989
Sverige,Epsilon,Consultant,Electrical Engineering,2006
Sverige,Ericsson,Algorithm Developer,Electrical Engineering,2004
Sverige,Ericsson,ASIC Designer,Electrical Engineering,1991
Sverige,Ericsson,ASIC designer,Electrical Engineering,2007
Sverige,Ericsson,ASIC designer,Electrical Engineering,2006
Ungern,Ericsson,BTS SW Integrator,Electrical Engineering,1999
Sverige,Ericsson,Commercial Manager,Electrical Engineering,2003
Sverige,Ericsson,Consultant,Electrical Engineering,2006
Sverige,Ericsson,CPI Manager,Electrical Engineering,1996
Sverige,Ericsson,Design Engineer,Electrical Engineering,2014
Sverige,Ericsson,Developer,Electrical Engineering,2011
Sverige,Ericsson,Director,Electrical Engineering,1984
Sverige,Ericsson,Director,Electrical Engineering,1988
Sverige,Ericsson,Director,Electrical Engineering,1986
Sverige,Ericsson,HW Designer,Electrical Engineering,2003
Sverige,Ericsson,Interconnect designer,Electrical Engineering,
Sverige,Ericsson,Manager,Electrical Engineering,2003
Sverige,Ericsson,Manager,Electrical Engineering,2003
Sverige,Ericsson,Manager,Electrical Engineering,1996
Sverige,Ericsson,Member of Project Office,Electrical Engineering,2009
Sverige,Ericsson,Object Manager,Electrical Engineering,1992
Sverige,Ericsson,Principal Digital Hardware Design Engineer,Electrical Engineering,1999
Frankrike,Ericsson,Product Manager,Electrical Engineering,2001
Sverige,Ericsson,Product Manager,Electrical Engineering,1994
Sverige,Ericsson,Program Manager,Electrical Engineering,1989
Sverige,Ericsson,Project Manager,Electrical Engineering,1996
Sverige,Ericsson,Project Manager,Electrical Engineering,1994
Sverige,Ericsson,Project Manager,Electrical Engineering,2007
Sverige,Ericsson,Regional Manger,Electrical Engineering,1994
Sverige,Ericsson,Regional Manger,Electrical Engineering,1994
Sverige,Ericsson,Researcher,Electrical Engineering,2005
Sverige,Ericsson,RFIC Design Engineer,Electrical Engineering,2004
Sverige,Ericsson,Risk Manager,Electrical Engineering,2006
Sverige,Ericsson,Sales Manager,Electrical Engineering,1999
Sverige,Ericsson,Sales Manager,Electrical Engineering,1999
Sverige,Ericsson,Sales Support,Electrical Engineering,2004
Sverige,Ericsson,Software Designer,Electrical Engineering,2002
Sverige,Ericsson,Software Developer,Electrical Engineering,1991
Sverige,Ericsson,Software Developer,Electrical Engineering,1991
Sverige,Ericsson,Software Developer,Electrical Engineering,2008
Norge,Ericsson,Software Developer,Electrical Engineering,2007
Sverige,Ericsson,Software Testing,Electrical Engineering,2007
Sverige,Ericsson,Software Testing,Electrical Engineering,2004
Sverige,Ericsson,Software Testing,Electrical Engineering,2007
Sverige,Ericsson,Solution Architect,Electrical Engineering,1993
Sverige,Ericsson,Solution Architect ,Electrical Engineering,2006
Sverige,Ericsson,Solution Integration Engineer,Electrical Engineering,2001
Sverige,Ericsson,Solutions Manager,Electrical Engineering,2004
Sverige,Ericsson,Solutions Manager,Electrical Engineering,2004
Sverige,Ericsson,Solutions Manager,Electrical Engineering,2004
Sverige,Ericsson,Specialist,Electrical Engineering,1990
Sverige,Ericsson,Specialist,Electrical Engineering,1994
Sverige,Ericsson,Specialist,Electrical Engineering,1992
Sverige,Ericsson,Specialist,Electrical Engineering,1996
Sverige,Ericsson,Strategic Product Manager,Electrical Engineering,
Sverige,Ericsson,Strategic Product Manager,Electrical Engineering,
Sverige,Ericsson,Strategic Sourcing Manager,Electrical Engineering,2001
Sverige,Ericsson,System Architect,Electrical Engineering,1995
Sverige,Ericsson,System Designer,Electrical Engineering,2000
Sverige,Ericsson,System Designer,Electrical Engineering,2004
Sverige,Ericsson,System Designer,Electrical Engineering,1996
Sverige,Ericsson,System Engineer,Electrical Engineering,1999
Sverige,Ericsson,System Engineer,Electrical Engineering,2007
Sverige,Ericsson,System Engineer,Electrical Engineering,
Sverige,Ericsson,System Engineer,Electrical Engineering,2006
Sverige,Ericsson,System Engineer,Electrical Engineering,1997
Sverige,Ericsson,System Engineer,Electrical Engineering,1997
Sverige,Ericsson,System Engineer,Electrical Engineering,1985
Sverige,Ericsson,System Manager,Electrical Engineering,1998
Sverige,Ericsson,System Manager,Electrical Engineering,
Sverige,Ericsson,System Tester,Electrical Engineering,2008
Sverige,Ericsson,Test Developer,Electrical Engineering,1988
Sverige,Ericsson,Trainee,Electrical Engineering,2006
Sverige,Ericsson,Verification Engineer,Electrical Engineering,2015
Sverige,ESA,Trainee,Electrical Engineering,2006
Sverige,ESAB,Guidance Systems Engineer,Electrical Engineering,2003
Sverige,EU's läkemedelsmyndighet (EMA),Program Manager,Electrical Engineering,1995
Sverige,Evidente,Business Manager,Electrical Engineering,2004
Sverige,Evidente,Software Developer,Electrical Engineering,1997
Sverige,EWE,CEO,Electrical Engineering,1984
Sverige,Extenda,Technical Systems Engineer,Electrical Engineering,2003
Sverige,Fas Converting Machinery,Area Sales Manager,Electrical Engineering,2003
Sverige,Find Out Technologies,Software Developer,Electrical Engineering,
Sverige,FindOut Technologies,COO,Electrical Engineering,2003
Sverige,Flextronics,RF engineer,Electrical Engineering,2002
Frankrike,Fluoptics,Manager,Electrical Engineering,2004
Norge,FMC Technologies,Engineer,Electrical Engineering,2008
Sverige,FMV,Project Manager,Electrical Engineering,2006
Sverige,FOI,Researcher,Electrical Engineering,2003
Polen,Fooddesigners Sp z.o o,President of the board,Electrical Engineering,2003
Sverige,Forefront,Consultant,Electrical Engineering,2003
Sverige,Företagsmakarna AB,Chairman,Electrical Engineering,
Storbritannien,Forrester Research,Advisor,Electrical Engineering,2004
Sverige,Försäkringsaktiebolaget Skandia (publ),Product Manager,Electrical Engineering,2000
Sverige,Forsmarks Kraftgrupp AB,Analyst,Electrical Engineering,2007
Sverige,Forsmarks Kraftgrupp AB,System Architect,Electrical Engineering,2005
Sverige,Försvarets Materielverk,Head of Unit,Electrical Engineering,1992
Sverige,Försvarsmakten,IT Security Analyst,Electrical Engineering,1992
Sverige,Försvarsmakten,Marine Engineer,Electrical Engineering,1988
Sverige,Försvarsmakten,Security Manager,Electrical Engineering,1988
Sverige,Försvarsmakten,Naval Officer / Marine Engineer,Electrical Engineering,2000
Sverige,Fortum,Group Manager,Electrical Engineering,1990
Sverige,Fortum,Network Manager,Electrical Engineering,1994
Sverige,Fortum,Network Planner,Electrical Engineering,2014
Sverige,Fortum,Product Developer,Electrical Engineering,2014
Sverige,Fortum,Riskcontroller,Electrical Engineering,1995
Sverige,Fortum,Riskcontroller,Electrical Engineering,1995
Sverige,Fortum,Vice President ,Electrical Engineering,1998
Sverige,FRA,Analyst,Electrical Engineering,2005
Sverige,Freespee AB,Commercial Manager,Electrical Engineering,2003
Sverige,Front Capital Systems,Manager,Electrical Engineering,1990
Sverige,Frontit AB,Project Manager,Electrical Engineering,1995
Sverige,Fujitsu Services AB,Consultant,Electrical Engineering,2008
Sverige,G4S Services / Systems,IT Technician,Electrical Engineering,2000
Sverige,Gardiner & Theobald AB,Associate,Electrical Engineering,2002
Sverige,General Electric,CEO,Electrical Engineering,1996
Sverige,General Electric,MR Clinical Education Specialist,Electrical Engineering,2006
Sverige,General Electric,Production Technician,Electrical Engineering,2006
Sverige,General Electric,Software Engineer,Electrical Engineering,1996
Sverige,GeneSoft AB,Software Developer,Electrical Engineering,1992
Norge,Get,Network Engineer,Electrical Engineering,2003
Sverige,GKN,Test Engineer,Electrical Engineering,2012
Sverige,Global IP Solutions,Director Product Marketing,Electrical Engineering,1990
Sverige,Global IP Solutions,Director Product Marketing,Electrical Engineering,1990
USA,gogo6,CTO,Electrical Engineering,2000
Sverige,Google,Software Developer,Electrical Engineering,2005
Sverige,Google,Software Developer,Electrical Engineering,2007
USA,Google,Software Developer,Electrical Engineering,
Spanien,Greenlight Project Management S.L.,Project Manager,Electrical Engineering,1993
Sverige,Grontmij,Consultant,Electrical Engineering,2001
Sverige,Grontmij,Project Engineer,Electrical Engineering,
Sverige,H&M,Integration Architect,Electrical Engineering,1997
Sverige,Halvarsson & Halvarsson,Manager,Electrical Engineering,2003
Sverige,Handelsbanken,Manager,Electrical Engineering,2006
Sverige,Haninge Kommun,Group Manager,Electrical Engineering,2003
Sverige,Happy L-Lord AB,CEO,Electrical Engineering,1994
Sverige,HCL Technology,Engagement Manager,Electrical Engineering,2002
Sverige,Head2Head consulting,CEO,Electrical Engineering,1987
Sverige,Hellenborg Konsult AB,Consultant,Electrical Engineering,2004
Sverige,Hermelin IT-partner AB,COO,Electrical Engineering,2007
Sverige,Hewlet Packard Sverige,Technology Consultant,Electrical Engineering,1977
Sverige,Hewlet Packard Sverige,Technology Consultant,Electrical Engineering,1977
Sverige,Hewlett Packard,Business Development,Electrical Engineering,1998
Sverige,Hewlett Packard,Electronic Design Engineer,Electrical Engineering,2001
Sverige,Hewlett Packard,Engineering Manager,Electrical Engineering,1991
Sverige,Hewlett Packard,Engineering Manager,Electrical Engineering,1991
Sverige,Hewlett Packard,PreSale,Electrical Engineering,2010
Sverige,Hewlett Packard,Product Manager,Electrical Engineering,1984
